@relation R_data_frame

@attribute att6 numeric
@attribute att9 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att22 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att28 numeric
@attribute att33 numeric
@attribute att35 numeric
@attribute att37 numeric
@attribute att40 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att45 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att59 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att65 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att76 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att84 numeric
@attribute att86 numeric
@attribute att88 numeric
@attribute att91 numeric
@attribute att94 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att102 numeric
@attribute att105 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att129 numeric
@attribute att133 numeric
@attribute att136 numeric
@attribute att138 numeric
@attribute att143 numeric
@attribute att146 numeric
@attribute att148 numeric
@attribute att154 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att162 numeric
@attribute att166 numeric
@attribute att169 numeric
@attribute att174 numeric
@attribute att176 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att183 numeric
@attribute att186 numeric
@attribute att188 numeric
@attribute att190 numeric
@attribute att192 numeric
@attribute att199 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att207 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att213 numeric
@attribute att218 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att228 numeric
@attribute att230 numeric
@attribute att234 numeric
@attribute att240 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute outlier string

@data
8116,27328,27,3199,0.646,6943,50,0.68,0.55,57,8.51,48,673,3584,7407,0.43,60,420,0.6,93,3022,68.8,5.1,2.7,8448,4.4,40393,0.632,343,0.26,0.87,3.16,88501,5930,73635,0.488,4.82,2.21,6.5,4036,0.38,0.273,69.3,0.78,7.77,4.2,0.582,0.487,0.376,4067,4.43,4211,5.7,0.434,50.7,2179,0.633,8.8,5307,74,63.3,3.4,0.26,0.584,0.23,0.55,3.4,1.48,46,881,7.19,301,47,0.278,83,54,0.63,65.8,28534,349,76708,87.3,0.77,4.1,41.2,0.8,55372,2.69,38596,0.182,806,487,0.073,6332,24,41561,2.07,7124,7993,0.49,54463,96209,1,98504,8.71,no
8187,26560,71,5466,0.906,5103,57,0.47,0.37,29,8.54,40,212,3927,7388,0.21,94,380,1.2,93,3016,71.7,6.4,1.9,8834,2.1,51262,0.585,498,0.21,0.82,3.22,86853,5870,77601,0.434,8.02,2.27,8.4,3277,0.47,0.225,60.3,0.76,7.24,2.2,0.4,0.468,0.279,5092,4.47,4158,2.5,0.388,51.8,9044,0.562,8.3,4111,81,67,7.9,0.91,0.3,0.4,0.61,5,6.09,50,929,5.63,219,66,0.791,61.5,71.8,0.32,71.1,33565,282,87654,83.4,0.68,6.1,34.6,3.7,69016,0.73,92909,0.13,799,510,0.049,6047,71,42770,7.15,7121,7279,0.61,55288,96219,4.4,96300,8.22,no
8155,29231,60,5360,0.704,6477,56,0.52,0.32,61,8.86,20,220,3612,7330,0.35,95,381,1.6,79,3127,68,5.1,5.8,8788,2.6,51966,0.544,268,0.29,0.53,3.2,83918,5304,75309,0.437,4.84,2.78,8.3,3933,0.26,0.17,18.4,0.88,6.32,2.5,0.589,0.474,0.287,8935,5.57,4182,0.9,0.379,48.3,3000,0.631,8.2,5735,82,62.2,9,0.57,0.228,0.76,0.16,8.2,2.76,54,860,7.13,343,84,0.574,22.2,62.5,0.87,71.5,57472,266,52888,87.3,0.71,6,38.8,2.5,69197,6.4,55783,0.331,691,404,0.054,6666,55,41754,3.43,7071,7680,0.79,43735,96011,2.9,97594,7.48,no
8021,25522,56,5340,0.703,4334,27,0.8,0.32,35,8.96,22,322,3795,7095,0.29,91,469,3.5,69,3043,70.9,5.2,1.9,8002,5.2,28606,0.538,502,0.2,0.67,3.17,75661,5937,88708,0.478,8.34,2.16,6.1,3614,0.48,0.229,14.8,0.66,7.95,2.8,0.585,0.313,0.333,5201,4.45,4801,6.3,0.601,53.2,6867,0.635,6.8,4011,48,62.5,0.3,0.49,0.256,0.27,0.44,8.1,1.07,53,857,6.64,297,42,0.234,61.6,54.5,0.84,62.3,76271,211,87630,85.3,0.73,3.6,52.7,1.6,66869,6.68,38639,0.154,759,418,0.053,4732,57,37220,5.24,7068,8026,0.81,53699,93618,4.8,98581,3.93,no
7949,28646,41,5308,0.656,3959,64,0.42,0.39,29,8.44,60,355,4761,7312,0.31,93,418,1.5,92,3083,72.1,6.7,5.9,8154,2.7,69492,0.624,233,0.41,0.53,2.93,87908,4307,90748,0.506,8.53,2.84,8.4,3951,0.34,0.273,26.7,0.82,8.06,1.7,0.577,0.315,0.419,9033,5.42,4520,6.4,0.567,45.1,7656,0.701,7.9,5900,79,62.3,8.3,0.48,0.591,0.7,0.22,8.4,0.89,55,860,6.02,336,44,0.76,58.7,54.5,0.89,77.9,83032,212,90479,84.5,0.53,4.4,51.5,1.5,59638,4.27,38498,0.144,697,396,0.123,6328,33,40022,1.18,7116,8479,0.27,62284,95064,3.1,93070,3.94,no
7804,27109,26,1992,0.735,5522,29,0.8,0.36,32,8.62,31,456,6651,7252,0.39,84,432,0.7,42,2904,66.9,5.6,5.8,8773,3,76940,0.526,455,0.12,0.66,3.5,76244,5938,92438,0.488,8.92,2.7,8.7,4164,0.47,0.229,63.8,0.81,5.72,3.9,0.419,0.479,0.273,5168,5.69,4800,6.2,0.617,43.1,1646,0.631,7.4,3722,45,62.4,0.2,0.75,0.671,0.59,0.6,8,2.3,57,879,5.83,235,50,0.672,23.2,51.3,0.52,71,48729,376,88508,87.2,0.78,5.4,50.3,5.4,69170,6.95,93752,0.146,788,325,0.048,6311,67,34378,9.04,7072,8042,0.49,46264,94711,0.9,97636,6.91,no
8076,27388,34,5563,0.688,3215,26,0.54,0.3,30,8.46,51,181,4639,7682,0.27,94,416,3,92,3024,72.3,5.4,5.4,8514,5.1,69066,0.602,618,0.1,0.87,3.16,80570,5940,86677,0.52,8.75,2.6,4.7,3499,0.47,0.228,48.6,0.57,5.53,3,0.588,0.46,0.28,9716,5.55,3921,2.1,0.599,52.6,8827,0.64,6.4,4011,78,63.7,5.7,0.35,0.626,0.53,0.28,7.2,5.86,45,861,6.12,321,64,0.58,63.3,83.9,0.83,67.7,39713,215,87766,87.2,0.77,6.1,26.7,3.6,64956,1.06,92484,0.186,727,425,0.1,4859,72,42753,1.94,7114,8232,0.29,58385,93974,0.9,97586,2.36,no
7569,29698,31,4341,0.795,3691,30,0.55,0.44,32,8.46,62,351,5330,7737,0.39,77,454,3.8,93,4063,66.8,2.7,2.1,8769,5,79124,0.561,447,0.53,0.8,3.39,80124,5922,94327,0.431,8.94,2.58,5.6,3266,0.25,0.264,28.1,0.88,6.89,3,0.395,0.289,0.337,4095,5.63,4900,5.9,0.441,44.3,8068,0.653,7.5,3351,56,62.7,5.7,0.7,0.471,0.3,0.37,9.1,5.89,57,894,6.33,224,44,0.628,62,54,0.6,66.1,86960,211,87627,86,0.67,5.7,32.3,0.8,62343,4.88,68455,0.18,737,400,0.103,6333,19,37025,8.14,7074,7421,0.39,57964,93823,4.1,88011,5.82,no
7813,29485,71,1494,0.526,6519,56,0.64,0.35,28,8.63,26,722,3374,7721,0.5,93,418,2.2,43,2991,73.9,6.4,1.9,7219,2.2,41117,0.553,549,0.17,0.54,3.15,80028,4994,72279,0.496,8.91,2.82,8.8,3726,0.48,0.254,32,0.8,5.62,4,0.491,0.464,0.284,5417,4.85,4292,5,0.456,40,1674,0.568,7.4,4006,82,64,0.2,0.46,0.263,0.65,0.2,9,0.81,54,878,5.97,278,38,0.574,61.2,71.8,0.9,67.2,28265,353,22707,84.9,0.85,5.8,51,1.6,69201,6,63126,0.341,793,540,0.1,4824,56,36131,5.91,7043,7557,0.3,46425,95319,0.9,88704,2.52,no
7712,25137,33,5337,0.49,6962,18,0.88,0.43,59,8.6,33,308,4483,7596,0.53,65,368,0.9,53,2990,72.9,6.5,5.9,7709,4.9,44956,0.627,230,0.38,0.51,3.14,76192,5507,79449,0.546,8.54,2.76,7.4,4083,0.4,0.096,65.2,0.82,7.81,1.9,0.421,0.484,0.292,4065,5.69,4855,5.6,0.369,48,2253,0.637,8.7,4009,82,62.9,1.2,0.7,0.618,0.79,0.39,7.6,4.66,56,875,6.51,229,63,0.491,51.9,78.1,0.6,69.5,42551,291,87741,84,0.63,4.2,36.5,4.7,62297,1.57,92260,0.181,773,326,0.081,6728,57,42064,2.88,7067,7281,0.44,52383,96063,3.3,96520,5.04,no
8007,24428,41,5160,0.858,7169,60,0.55,0.37,70,8.55,41,211,4692,7607,0.58,82,395,1.7,93,3839,69.9,5.1,3.3,8686,5.2,80659,0.618,746,0.12,0.55,2.88,88445,5884,78264,0.457,6.03,2.49,8.8,3336,0.24,0.245,63.7,0.79,6.03,3.9,0.396,0.48,0.293,4775,5.62,4046,2.4,0.455,43.4,4973,0.598,8.3,4011,82,62.5,0.6,0.87,0.651,0.77,0.45,8.8,4.92,32,906,6.41,331,38,0.722,83,54.1,0.88,75.2,48598,130,87630,87.6,0.72,4.4,51.8,2.3,62501,3.52,56164,0.183,727,408,0.108,6331,76,37202,6.83,7042,7603,0.37,58426,96217,3.4,93446,8.94,no
8160,29567,35,2563,0.874,5547,20,0.9,0.31,31,8.93,25,622,3682,7470,0.27,74,391,1.8,91,3019,66.9,5.1,2.1,8821,4.2,72444,0.538,514,0.52,0.51,3.15,76275,5006,62686,0.454,8.85,2.6,8.9,3870,0.48,0.275,26.5,0.81,8.02,3,0.577,0.09,0.285,5475,5.62,4816,6.5,0.458,45.7,8282,0.637,8.2,4923,78,67,5.6,0.93,0.515,0.5,0.53,8.2,1.17,59,886,6.25,358,86,0.574,76,54.3,0.33,74.3,78228,134,87708,88.8,0.52,5.6,51.1,0.8,62279,2.55,92319,0.119,774,383,0.099,6740,60,35751,6.05,7043,7741,0.8,45392,95567,2.3,93569,8.61,no
7851,25484,37,5314,0.638,6841,27,0.44,0.51,29,8.81,66,370,3891,7463,0.32,84,373,1.7,90,3078,74.7,3.4,4.1,8366,5,78068,0.567,521,0.09,0.53,3.41,76728,5131,79963,0.563,4.87,2.54,5.3,3989,0.4,0.203,47.2,0.84,7.99,2.5,0.571,0.287,0.274,4263,5.07,4832,6.5,0.674,48.6,2264,0.656,6.7,3799,76,64.3,9.1,0.52,0.316,0.7,0.56,7.6,1.3,56,929,6.61,225,46,0.769,23.9,54.5,0.89,70.8,60315,130,65488,84,0.63,6.4,50.1,2.2,67500,2.08,93364,0.166,706,417,0.107,6433,43,33249,1.63,7060,8528,0.8,50807,96225,4.4,98600,8.2,no
7870,28767,38,1445,0.664,5713,28,0.61,0.39,31,8.58,22,688,4125,7711,0.49,94,367,3.6,72,3040,67.7,5.2,5.8,8506,1.9,60611,0.541,424,0.2,0.51,3.19,87940,5854,89880,0.476,7.41,2.82,8.9,3676,0.25,0.097,21.3,0.82,7.17,1.8,0.578,0.472,0.306,4189,5.68,4740,1.2,0.673,44.7,9065,0.633,6.7,3501,42,62.8,7.7,0.64,0.284,0.38,0.6,7.1,0.93,50,911,6.74,339,65,0.583,23.7,52.5,0.36,56.8,59230,267,88234,87.2,0.67,3.4,25.9,4.4,66125,0.84,38424,0.271,779,538,0.055,6318,56,37242,7,7136,6469,0.3,58361,93764,4,88915,8.78,no
7901,29122,51,5543,0.549,6583,30,0.89,0.44,34,8.55,58,834,4201,7420,0.43,82,449,1.2,89,3058,67.4,5.3,2.2,8901,5.1,29717,0.591,581,0.51,0.51,3.41,76408,5935,55192,0.445,5.28,2.63,6.6,3267,0.48,0.266,68.6,0.83,6.18,2.3,0.398,0.063,0.331,9437,5.54,4305,4,0.432,40,8571,0.633,8.4,4030,54,63.1,4.2,0.43,0.151,0.29,0.43,7.3,1.84,58,871,6.29,269,36,0.58,61.6,54.3,0.36,70.7,72140,131,87631,87.2,0.65,4.2,52.5,4.7,69115,5.84,57053,0.12,772,539,0.11,6346,57,37531,1.33,7064,7278,0.51,61456,95719,4.4,98090,7.33,no
7731,26353,67,1401,0.763,3735,18,0.89,0.38,65,8.55,66,829,6548,7476,0.49,87,387,3.7,86,3068,70.1,6.4,3.2,8843,1.9,29997,0.525,360,0.16,0.53,3.21,76317,5936,76030,0.443,5.15,2.6,8.5,3736,0.47,0.241,60.4,0.77,6.55,3.3,0.398,0.215,0.386,8941,4.43,4099,1.8,0.451,49.8,4053,0.586,6.4,5442,79,62.2,5.7,0.91,0.599,0.69,0.18,9.3,1.63,21,863,7.21,311,83,0.585,22.2,61,0.49,73.8,59115,130,59269,83.9,0.63,5.7,48.1,4.7,64039,0.95,38515,0.174,700,487,0.12,6542,51,41190,2.82,7122,6843,0.33,63014,92937,4.8,96611,7.86,no
7948,25396,27,5475,0.907,6275,24,0.82,0.28,62,8.55,36,640,4222,7367,0.3,91,480,3.8,53,3034,68.4,5,2.1,8613,4.6,61740,0.548,503,0.56,0.52,3.2,76252,5316,71836,0.494,8.81,2.68,8.3,3702,0.3,0.056,67.1,0.82,5.77,1.4,0.394,0.475,0.318,8608,5.44,4904,5.5,0.626,51.2,5106,0.633,5.3,4019,81,62.7,6,0.53,0.276,0.65,0.53,9.1,5.2,52,883,7.08,315,82,0.59,62.5,63.4,0.32,81.8,76970,412,91010,84.8,0.52,3.5,43.9,2.8,66281,2.87,61347,0.177,802,544,0.067,4680,35,42137,1.35,7043,7278,0.34,57022,93118,5.5,89950,8.29,no
7950,24172,27,4896,0.763,3760,19,0.62,0.36,33,8.96,24,117,5662,7409,0.2,66,413,1.8,46,2714,71.3,4.9,4.4,8819,2.4,81230,0.617,620,0.38,0.76,3.25,80097,5909,55919,0.497,4.95,2.75,4.6,3441,0.36,0.227,51.6,0.77,5.65,1.8,0.577,0.31,0.332,4100,4.43,4894,6.5,0.601,50,8605,0.624,3.4,4895,80,62.6,8.8,0.85,0.173,0.61,0.47,8.3,1.9,46,874,6.99,319,61,0.295,36,76.2,0.38,57.5,82920,132,87746,83.2,0.54,3.6,27.4,4.6,69192,3.21,38488,0.114,783,542,0.11,4779,61,39173,7.59,7122,7296,0.81,57915,95807,4.9,87927,7.39,no
7794,28154,55,3125,0.582,6405,27,0.84,0.48,33,8.73,62,359,4499,7692,0.25,55,396,1.6,93,2995,72.5,6.1,3.1,8598,3.4,56754,0.538,387,0.15,0.75,3.43,75342,5312,85040,0.536,4.96,1.98,8.7,3322,0.36,0.092,67.2,0.79,8.05,1.9,0.589,0.311,0.273,4416,5.67,4494,5,0.594,51.5,2651,0.624,8.9,4961,81,62.4,9,0.79,0.239,0.78,0.59,9.2,6.4,53,873,6.13,248,36,0.603,61.9,51.8,0.87,74.5,76053,218,56973,87.2,0.53,4.8,51.7,4.7,55374,0.86,56777,0.133,719,459,0.078,5849,57,38788,9.78,7117,7018,0.8,58136,96217,3,98324,3.96,no
8013,29712,32,5380,0.646,5838,35,0.89,0.48,41,8.46,54,248,5071,7660,0.49,73,479,2,40,3476,70.6,6.4,2.1,8843,2.7,72206,0.533,721,0.41,0.88,2.99,81494,5726,81709,0.437,7.06,2.25,8.9,3364,0.47,0.254,57.1,0.82,7.98,3.6,0.577,0.458,0.285,5185,4.47,4546,5.4,0.457,52.7,8337,0.683,3.2,3720,48,62.1,7.3,0.28,0.2,0.32,0.2,5.2,5.94,55,873,6.61,342,52,0.721,57.4,53.9,0.33,71,47937,130,55984,85.1,0.51,4.2,45.7,4,62262,5.37,66054,0.184,802,416,0.08,5408,29,34219,8.96,7127,7469,0.78,46469,95081,5.4,91915,4.71,no
8032,17472,38,5147,0.646,3976,60,0.9,0.35,66,9.04,62,733,4458,7649,0.25,66,396,2.8,69,3031,75,5.4,5.9,8666,4.7,54267,0.533,333,0.17,0.8,3.36,86231,5243,95196,0.438,7.04,2.7,6.4,4145,0.42,0.059,65.7,0.89,8.04,3.8,0.508,0.486,0.415,8350,5.61,3858,5.1,0.456,50.7,6367,0.63,1.4,4007,49,63.1,7.7,0.16,0.576,0.74,0.56,4.8,1.81,43,862,5.75,318,37,0.595,45,66.7,0.89,62.5,31263,131,20996,87.3,0.65,3.4,26.5,2.4,69194,6.12,38597,0.232,801,451,0.124,4836,59,38297,0.43,7092,6727,0.32,62516,95219,0.9,98469,4.38,no
7870,28206,48,5529,0.701,6851,35,0.77,0.31,34,8.55,21,271,5137,7666,0.44,93,397,2.1,36,3076,75.4,5.6,2,8528,4.5,26207,0.561,340,0.52,0.51,3.57,86391,4312,63955,0.465,5.58,2.62,7,3837,0.28,0.229,69,0.85,8.07,2.1,0.513,0.203,0.313,4196,5.64,4295,5.5,0.587,46,6808,0.633,2.6,5858,50,62,5.8,0.73,0.797,0.5,0.22,8.9,5.88,51,910,5.57,218,37,0.75,24.9,83.6,0.83,68.6,34530,220,88925,84.7,0.77,4.7,27.4,0.8,55410,2.96,47712,0.159,857,413,0.124,6313,59,43253,2.78,7074,8454,0.78,58311,95122,3,98395,4.14,no
7706,23447,32,5233,0.856,7096,61,0.39,0.36,28,8.54,56,134,3842,7502,0.35,93,404,3.6,85,3043,72.6,5.1,3.5,8436,2.6,46108,0.539,616,0.41,0.54,3.2,80624,5334,72606,0.47,8.94,2.7,4.5,3826,0.54,0.084,35.4,0.85,6.12,3.6,0.397,0.308,0.378,4094,5.5,3955,4.9,0.428,52.1,2399,0.639,3.9,4006,82,62.2,1,0.64,0.287,0.58,0.39,9.3,6.42,49,920,5.66,290,57,0.574,61.6,77,0.32,70.6,76342,313,89690,87.2,0.67,5.5,36.5,2.5,62241,5.59,62871,0.179,788,415,0.096,6723,56,32596,5.28,7070,6476,0.35,55488,93458,2.9,87923,5.75,no
8058,25464,33,5015,0.839,6236,60,0.62,0.33,34,8.62,20,275,6594,7745,0.3,84,371,3.2,93,2763,70.6,5,2.1,8774,4.8,30732,0.535,220,0.49,0.89,3.41,80562,5355,94231,0.441,8.91,2.77,8.8,3257,0.37,0.271,47.2,0.81,7.96,2.9,0.569,0.347,0.273,9429,5.62,4908,5.3,0.397,46.4,8679,0.689,8.5,5623,43,62.7,5.7,0.53,0.623,0.61,0.54,8.7,5.14,57,927,6.82,253,79,0.584,67.2,54.1,0.72,71.5,34370,272,89305,87.2,0.66,4.2,37.9,0.8,65982,1.09,38404,0.179,782,406,0.063,6420,59,35713,1.44,7067,6941,0.49,61105,94607,2.1,97677,8.63,no
7948,26596,71,5340,0.51,4709,56,0.83,0.49,33,8.88,19,369,4329,7684,0.5,61,369,2.7,85,3050,69.9,5.1,2.9,8617,5.2,79431,0.543,402,0.37,0.52,3.16,79994,5014,87740,0.498,8.52,2.82,5.2,3311,0.37,0.25,16.7,0.91,7.41,2.1,0.542,0.389,0.293,9814,4.43,4801,5.6,0.593,47.9,8261,0.626,8,4092,79,62.7,2.7,0.66,0.172,0.58,0.43,7.7,3.4,34,859,6.09,360,72,0.596,62,66.4,0.74,71,33973,215,49173,86.3,0.85,4.4,27,5.5,66983,6.16,42230,0.18,742,416,0.121,5909,26,40077,2.55,7081,6825,0.79,63894,93739,2.4,95346,7.42,no
7850,29431,71,4438,0.858,4846,38,0.41,0.29,83,8.83,20,585,4893,7745,0.36,59,422,2.6,76,4155,73.6,2.3,2,8433,4.3,54081,0.605,607,0.56,0.51,2.96,87943,4613,91512,0.474,8.91,2.7,8.3,3486,0.47,0.128,32,0.64,8.08,2,0.539,0.452,0.326,5214,5.48,4809,5.4,0.377,49.7,2194,0.62,8.1,5496,73,66.6,9,0.95,0.626,0.54,0.56,8.9,3.59,55,875,7.15,262,65,0.715,24.7,82.2,0.32,75.1,57511,212,22230,83.5,0.78,4.3,51.9,4.7,66109,6.76,57876,0.171,703,416,0.057,4980,56,41638,0.87,7088,7377,0.78,62400,93616,2.2,89192,2.55,no
7722,29702,57,5640,0.682,3292,32,0.84,0.35,32,8.36,48,194,3513,7223,0.51,73,446,0.7,92,3013,67.1,4.8,2,8631,4.1,48607,0.563,428,0.24,0.52,2.99,80086,5774,94187,0.555,8.68,1.87,8.4,3736,0.38,0.228,27,0.87,7.16,3.2,0.577,0.16,0.422,8410,5.6,4868,1.5,0.677,44.1,8191,0.562,8.7,4010,62,62.4,2.4,0.68,0.751,0.6,0.4,8.4,1.14,56,854,7.07,257,37,0.669,25,53.6,0.67,50.2,84126,247,88784,84.4,0.65,5.5,50.4,4.7,69187,6.73,57537,0.119,818,416,0.111,6623,66,37002,8.61,7113,6969,0.8,55067,95479,4.1,94643,8.88,no
8157,29557,36,5115,0.499,5608,64,0.44,0.27,35,8.53,19,614,5798,7733,0.31,59,434,1.2,93,3037,74.1,3.1,2,8277,4.9,55998,0.538,601,0.18,0.52,3.58,79018,5849,94813,0.542,5.34,2.76,8.6,3659,0.49,0.231,28.6,0.81,7.56,3.2,0.399,0.295,0.279,5189,4.47,4901,5.2,0.41,42,6137,0.64,7.6,5901,82,62,5.8,0.93,0.657,0.3,0.36,8.2,5.93,53,870,7.19,300,81,0.597,24.8,54.6,0.34,72.7,61381,188,78269,88,0.63,6.5,50.4,0.8,64277,6.61,57415,0.167,776,417,0.109,6328,80,36510,7.84,7087,8006,0.8,47739,93415,3.1,88445,3.35,no
7865,29548,33,1312,0.671,6005,38,0.63,0.27,28,8.4,23,831,3604,7471,0.22,96,419,0.6,91,3683,67.7,6.5,2.3,8749,5.2,42873,0.539,607,0.24,0.75,3.41,74858,5190,79512,0.57,5.56,2.75,8.8,3717,0.36,0.272,34.1,0.86,7.43,2.5,0.574,0.197,0.273,4034,5.66,4684,2.2,0.461,41.5,8267,0.639,2.1,5459,76,61.9,5.1,0.5,0.264,0.56,0.58,7.7,5.87,47,878,6.58,313,37,0.636,40.2,54,0.9,67.2,88395,131,43021,83.1,0.82,4,47,3.8,66231,0.84,55894,0.119,789,406,0.103,6305,40,38031,2.99,7067,7836,0.32,46036,92471,4.6,98289,8.47,no
7828,29373,71,1318,0.866,6577,38,0.9,0.38,34,8.47,28,553,6537,7700,0.59,68,384,1.7,93,3087,74.5,7.1,3.7,8838,2.6,36699,0.527,251,0.22,0.8,2.85,76928,5939,60117,0.444,8.17,2.38,5.6,3510,0.26,0.08,41.1,0.82,5.61,4.3,0.576,0.471,0.283,5249,4.46,4887,2.2,0.52,53.1,2003,0.624,7.3,5872,70,66.7,8.3,0.69,0.543,0.62,0.56,8.7,2.07,56,862,6.33,219,38,0.589,63,52.6,0.78,71.1,68023,213,87780,85,0.69,5.5,50.5,3.6,67908,1.16,47898,0.184,812,404,0.056,6559,22,42350,5,7054,6534,0.78,61561,92390,0.6,95129,6.12,no
7950,27360,72,1408,0.651,6470,20,0.88,0.41,28,8.52,64,320,7044,7005,0.62,94,437,3.5,89,4154,71.2,4.6,5.8,8394,4.7,79113,0.624,431,0.24,0.82,2.85,80508,4592,75210,0.501,4.96,2.72,8.1,3965,0.34,0.097,46,0.85,7.74,2.7,0.398,0.166,0.291,6369,5.51,4064,2.1,0.371,45,8135,0.568,1.2,4004,57,62.1,8.9,0.67,0.165,0.52,0.21,8.1,2.24,40,895,6.71,289,44,0.58,22.8,50.4,0.84,76,90707,300,19477,88.5,0.79,5.5,26.9,3.6,56441,1.13,40923,0.128,800,403,0.101,4586,77,43242,0.85,7067,7892,0.79,47131,95236,5.5,96892,4.73,no
7655,28086,41,5438,0.644,6777,30,0.54,0.36,31,8.55,24,229,6721,7693,0.48,54,377,0.6,87,4852,73.6,5.1,1.9,8583,2.2,50110,0.54,606,0.17,0.54,2.85,73465,5331,83793,0.442,5.13,2.67,8.8,4154,0.52,0.273,58.2,0.87,7.55,3.9,0.445,0.252,0.275,4301,4.46,4816,5.3,0.673,52.8,5130,0.569,7.3,5550,78,62.2,5.7,0.6,0.265,0.72,0.47,6.2,3.97,54,863,6.21,357,87,0.591,25.1,52.4,0.7,72.3,73663,270,62322,87.3,0.79,5.9,28.4,5.5,69187,2.71,38466,0.12,689,416,0.053,4710,59,36187,2.02,7144,7269,0.81,50022,93812,4.3,94168,2.55,no
7824,22237,71,5477,0.881,4594,12,0.5,0.29,31,8.42,19,216,5085,7416,0.27,58,369,1.3,78,3106,72.2,4.9,4.1,7367,4.2,63575,0.55,645,0.41,0.76,3.42,86987,5930,94999,0.484,7.36,2.48,8.8,3945,0.48,0.277,20.6,0.5,7.74,4.1,0.59,0.462,0.274,6877,5.64,4873,2.5,0.678,48.6,1299,0.633,7,5858,65,62.3,9.1,0.81,0.621,0.53,0.48,8.4,2.08,44,893,6.05,258,79,0.594,33.8,51.5,0.84,80.9,60255,269,90388,85.1,0.68,6.4,35,4.5,56264,5.48,55832,0.18,731,405,0.059,6333,25,33071,1.45,7102,8027,0.38,58441,93257,2.9,93009,4.13,no
7747,28542,53,5655,0.415,4931,33,0.88,0.3,32,8.76,45,274,4590,7005,0.26,93,375,3.2,55,3736,66.9,3.6,4.9,8624,2.5,79469,0.625,378,0.21,0.52,2.85,82830,5401,70404,0.488,5.08,1.77,8.8,3342,0.54,0.035,32.9,0.81,5.6,3,0.471,0.218,0.354,5381,4.63,4810,4.8,0.571,49,1770,0.621,8.3,3312,77,63.7,5.7,0.29,0.65,0.34,0.19,9,4.16,41,914,6.89,246,38,0.79,22.3,52.2,0.51,82.3,76007,343,58161,87.3,0.73,5.1,51.1,5.5,69196,6.79,57355,0.292,782,410,0.062,6306,59,36244,1.93,7067,7539,0.32,58427,95778,5.2,92461,2.36,no
7564,27679,56,1302,0.866,3641,28,0.62,0.28,78,8.85,50,474,6632,7502,0.31,93,367,3.3,93,2877,73.7,5.2,3.5,8672,4.8,77529,0.628,604,0.48,0.66,3.29,79966,4412,76127,0.454,4.96,2.78,4.5,4154,0.35,0.097,51.1,0.65,6.95,3.2,0.573,0.292,0.364,4543,5.56,4806,5.2,0.584,53.6,6351,0.575,7.9,4029,78,62.5,4.9,0.37,0.574,0.59,0.48,7.8,3.2,56,933,6.03,231,48,0.385,58.7,54.2,0.32,72.6,89010,387,87713,83.9,0.85,3.9,51.6,5.5,66391,6.92,92394,0.144,718,392,0.121,5586,34,35983,1.34,7045,7965,0.79,50353,96014,5.5,93800,2.7,no
8119,29482,46,4685,0.664,5614,56,0.45,0.35,28,8.79,38,371,5310,7718,0.34,96,472,2.3,93,3758,75.4,5.5,5.9,8395,3.6,29666,0.518,579,0.52,0.81,3.12,79659,5902,94209,0.443,4.91,2.8,4.8,3361,0.52,0.185,57.6,0.85,7.02,3.3,0.581,0.214,0.274,8262,5.62,4786,6.4,0.675,42.6,6822,0.628,9.3,5531,79,62.1,8.1,0.92,0.2,0.75,0.22,7,0.71,39,858,6.07,328,87,0.642,82.2,54.5,0.34,70.4,76804,419,89476,87.8,0.67,5.2,27.5,5.1,69195,6.89,38625,0.167,761,413,0.114,4744,57,40691,4.33,7049,6473,0.45,56131,93024,2.9,98359,5.73,no
